Time (sec),"CH 1, ECG (mV)","CH40, Heart Rate (mV)"
13.824,-0.110778809,56.17977528
13.825,-0.117492676,56.17977528
13.826,-0.123901367,56.17977528
13.827,-0.130004883,56.17977528
13.828,-0.135192871,56.17977528
13.829,-0.139160156,56.17977528
13.83,-0.141906738,56.17977528
13.831,-0.142822266,56.17977528
13.832,-0.140991211,56.17977528
13.833,-0.136413574,56.17977528
13.834,-0.12878418,56.17977528
13.835,-0.117492676,56.17977528
13.836,-0.102233887,56.17977528
13.837,-0.083312988,56.17977528
13.838,-0.059814453,56.17977528
13.839,-0.032348633,56.17977528
13.84,-0.000610352,56.17977528
13.841,0.035400391,56.17977528
13.842,0.075073242,56.17977528
13.843,0.118713379,56.17977528
13.844,0.165710449,56.17977528
13.845,0.215759277,56.17977528
13.846,0.267944336,56.17977528
13.847,0.322570801,56.17977528
13.848,0.37902832,56.17977528
13.849,0.436401367,56.17977528
13.85,0.494384766,56.17977528
13.851,0.552368164,56.17977528
13.852,0.609741211,56.17977528
13.853,0.665893555,56.17977528
13.854,0.719909668,56.17977528
13.855,0.771484375,56.17977528
13.856,0.820007324,56.17977528
13.857,0.86517334,56.17977528
13.858,0.906982422,56.17977528
13.859,0.945739746,56.17977528
13.86,0.980529785,56.17977528
13.861,1.011657715,56.17977528
13.862,1.037902832,56.17977528
13.863,1.058959961,56.17977528
13.864,1.073913574,56.17977528
13.865,1.082763672,56.17977528
13.866,1.084899902,56.17977528
13.867,1.079406738,56.17977528
13.868,1.06628418,56.17977528
13.869,1.045532227,56.17977528
13.87,1.017456055,56.17977528
13.871,0.98236084,56.17977528
13.872,0.939941406,56.17977528
13.873,0.890808105,56.17977528
13.874,0.835266113,56.17977528
13.875,0.773925781,55.14705882
13.876,0.707702637,55.14705882
13.877,0.637207031,55.14705882
13.878,0.56427002,55.14705882
13.879,0.489807129,55.14705882
13.88,0.415344238,55.14705882
13.881,0.342102051,55.14705882
13.882,0.27130127,55.14705882
13.883,0.204467773,55.14705882
13.884,0.141906738,55.14705882
13.885,0.084838867,55.14705882
13.886,0.033569336,55.14705882
13.887,-0.01159668,55.14705882
13.888,-0.050048828,55.14705882
13.889,-0.082397461,55.14705882
13.89,-0.108642578,55.14705882
13.891,-0.129394531,55.14705882
13.892,-0.144348145,55.14705882
13.893,-0.15411377,55.14705882
13.894,-0.159606934,55.14705882
13.895,-0.161437988,55.14705882
13.896,-0.160217285,55.14705882
13.897,-0.156555176,55.14705882
13.898,-0.151367188,55.14705882
13.899,-0.144958496,55.14705882
13.9,-0.137634277,55.14705882
13.901,-0.130004883,55.14705882
13.902,-0.122375488,55.14705882
13.903,-0.114440918,55.14705882
13.904,-0.106506348,55.14705882
13.905,-0.098876953,55.14705882
13.906,-0.092163086,55.14705882
13.907,-0.08605957,55.14705882
13.908,-0.080871582,55.14705882
13.909,-0.076599121,55.14705882
13.91,-0.073242188,55.14705882
13.911,-0.071411133,55.14705882
13.912,-0.070495605,55.14705882
13.913,-0.070495605,55.14705882
13.914,-0.071105957,55.14705882
13.915,-0.072631836,55.14705882
13.916,-0.074768066,55.14705882
13.917,-0.077209473,55.14705882
13.918,-0.079956055,55.14705882
13.919,-0.083007813,55.14705882
13.92,-0.085754395,55.14705882
13.921,-0.088806152,55.14705882
13.922,-0.091247559,55.14705882
13.923,-0.093688965,55.14705882
13.924,-0.09552002,55.14705882
13.925,-0.097045898,55.14705882
13.926,-0.097961426,55.14705882
13.927,-0.098571777,55.14705882
13.928,-0.098876953,55.14705882
13.929,-0.098571777,55.14705882
13.93,-0.097961426,55.14705882
13.931,-0.096740723,55.14705882
13.932,-0.095825195,55.14705882
13.933,-0.094604492,55.14705882
13.934,-0.093688965,55.14705882
13.935,-0.092468262,55.14705882
13.936,-0.091247559,55.14705882
13.937,-0.090332031,55.14705882
13.938,-0.089111328,55.14705882
13.939,-0.087890625,55.14705882
13.94,-0.087280273,55.14705882
13.941,-0.086364746,55.14705882
13.942,-0.085449219,55.14705882
13.943,-0.084533691,55.14705882
13.944,-0.083312988,55.14705882
13.945,-0.082092285,55.14705882
13.946,-0.080871582,55.14705882
13.947,-0.079650879,55.14705882
13.948,-0.078125,55.14705882
13.949,-0.076904297,55.14705882
13.95,-0.075683594,55.14705882
13.951,-0.074768066,55.14705882
13.952,-0.073852539,55.14705882
13.953,-0.073547363,55.14705882
13.954,-0.073242188,55.14705882
13.955,-0.072937012,55.14705882
13.956,-0.072631836,55.14705882
13.957,-0.072021484,55.14705882
13.958,-0.071716309,55.14705882
13.959,-0.071105957,55.14705882
13.96,-0.070800781,55.14705882
13.961,-0.070495605,55.14705882
13.962,-0.07019043,55.14705882
13.963,-0.069885254,55.14705882
13.964,-0.069274902,55.14705882
13.965,-0.068664551,55.14705882
13.966,-0.068054199,55.14705882
13.967,-0.067138672,55.14705882
13.968,-0.065917969,55.14705882
13.969,-0.064697266,55.14705882
13.97,-0.063171387,55.14705882
13.971,-0.061950684,55.14705882
13.972,-0.06072998,55.14705882
13.973,-0.059509277,55.14705882
13.974,-0.057983398,55.14705882
13.975,-0.056152344,55.14705882
13.976,-0.054016113,55.14705882
13.977,-0.051879883,55.14705882
13.978,-0.049438477,55.14705882
13.979,-0.047302246,55.14705882
13.98,-0.04486084,55.14705882
13.981,-0.042724609,55.14705882
13.982,-0.040588379,55.14705882
13.983,-0.038757324,55.14705882
13.984,-0.03692627,55.14705882
13.985,-0.035095215,55.14705882
13.986,-0.033569336,55.14705882
13.987,-0.031738281,55.14705882
13.988,-0.030212402,55.14705882
13.989,-0.028991699,55.14705882
13.99,-0.028076172,55.14705882
13.991,-0.02746582,55.14705882
13.992,-0.027160645,55.14705882
13.993,-0.02746582,55.14705882
13.994,-0.027770996,55.14705882
13.995,-0.028686523,55.14705882
13.996,-0.029907227,55.14705882
13.997,-0.031433105,55.14705882
13.998,-0.032653809,55.14705882
13.999,-0.033569336,55.14705882
14,-0.034179688,55.14705882
14.001,-0.034179688,55.14705882
14.002,-0.034179688,55.14705882
14.003,-0.033569336,55.14705882
14.004,-0.03326416,55.14705882
14.005,-0.032653809,55.14705882
14.006,-0.032043457,55.14705882
14.007,-0.031738281,55.14705882
14.008,-0.03112793,55.14705882
14.009,-0.030212402,55.14705882
14.01,-0.028991699,55.14705882
14.011,-0.027770996,55.14705882
14.012,-0.026245117,55.14705882
14.013,-0.024719238,55.14705882
14.014,-0.023193359,55.14705882
14.015,-0.021362305,55.14705882
14.016,-0.019836426,55.14705882
14.017,-0.018615723,55.14705882
14.018,-0.01739502,55.14705882
14.019,-0.016174316,55.14705882
14.02,-0.014648438,55.14705882
14.021,-0.012817383,55.14705882
14.022,-0.011291504,55.14705882
14.023,-0.009765625,55.14705882
14.024,-0.008544922,55.14705882
14.025,-0.007324219,55.14705882
14.026,-0.006713867,55.14705882
14.027,-0.006103516,55.14705882
14.028,-0.005493164,55.14705882
14.029,-0.005187988,55.14705882
14.03,-0.005187988,55.14705882
14.031,-0.005187988,55.14705882
14.032,-0.005493164,55.14705882
14.033,-0.006408691,55.14705882
14.034,-0.007019043,55.14705882
14.035,-0.00793457,55.14705882
14.036,-0.008239746,55.14705882
14.037,-0.008544922,55.14705882
14.038,-0.008239746,55.14705882
14.039,-0.00793457,55.14705882
14.04,-0.007629395,55.14705882
14.041,-0.006713867,55.14705882
14.042,-0.005493164,55.14705882
14.043,-0.003967285,55.14705882
14.044,-0.001525879,55.14705882
14.045,0.000915527,55.14705882
14.046,0.003662109,55.14705882
14.047,0.006408691,55.14705882
14.048,0.008850098,55.14705882
14.049,0.011291504,55.14705882
14.05,0.013427734,55.14705882
14.051,0.015258789,55.14705882
14.052,0.017700195,55.14705882
14.053,0.019836426,55.14705882
14.054,0.021972656,55.14705882
14.055,0.023803711,55.14705882
14.056,0.02532959,55.14705882
14.057,0.026245117,55.14705882
14.058,0.026855469,55.14705882
14.059,0.027770996,55.14705882
14.06,0.028381348,55.14705882
14.061,0.029296875,55.14705882
14.062,0.030212402,55.14705882
14.063,0.03112793,55.14705882
14.064,0.032348633,55.14705882
14.065,0.033874512,55.14705882
14.066,0.035400391,55.14705882
14.067,0.03692627,55.14705882
14.068,0.038452148,55.14705882
14.069,0.040283203,55.14705882
14.07,0.042114258,55.14705882
14.071,0.043945313,55.14705882
14.072,0.045776367,55.14705882
14.073,0.047912598,55.14705882
14.074,0.050048828,55.14705882
14.075,0.052490234,55.14705882
14.076,0.055541992,55.14705882
14.077,0.058898926,55.14705882
14.078,0.062255859,55.14705882
14.079,0.065612793,55.14705882
14.08,0.068664551,55.14705882
14.081,0.071411133,55.14705882
14.082,0.073547363,55.14705882
14.083,0.075683594,55.14705882
14.084,0.077514648,55.14705882
14.085,0.079040527,55.14705882
14.086,0.080566406,55.14705882
14.087,0.081787109,55.14705882
14.088,0.083007813,55.14705882
14.089,0.083312988,55.14705882
14.09,0.083618164,55.14705882
14.091,0.083312988,55.14705882
14.092,0.083312988,55.14705882
14.093,0.083312988,55.14705882
14.094,0.083312988,55.14705882
14.095,0.083618164,55.14705882
14.096,0.083618164,55.14705882
14.097,0.084228516,55.14705882
14.098,0.084838867,55.14705882
14.099,0.08605957,55.14705882
14.1,0.087890625,55.14705882
14.101,0.090332031,55.14705882
14.102,0.093383789,55.14705882
14.103,0.097351074,55.14705882
14.104,0.101623535,55.14705882
14.105,0.10559082,55.14705882
14.106,0.10925293,55.14705882
14.107,0.111999512,55.14705882
14.108,0.114440918,55.14705882
14.109,0.116577148,55.14705882
14.11,0.118103027,55.14705882
14.111,0.11932373,55.14705882
14.112,0.119934082,55.14705882
14.113,0.119628906,55.14705882
14.114,0.118713379,55.14705882
14.115,0.1171875,55.14705882
14.116,0.115356445,55.14705882
14.117,0.112915039,55.14705882
14.118,0.110168457,55.14705882
14.119,0.107421875,55.14705882
14.12,0.104370117,55.14705882
14.121,0.101318359,55.14705882
14.122,0.098266602,55.14705882
14.123,0.09552002,55.14705882
14.124,0.092773438,55.14705882
14.125,0.090637207,55.14705882
14.126,0.088806152,55.14705882
14.127,0.087585449,55.14705882
14.128,0.086669922,55.14705882
14.129,0.08605957,55.14705882
14.13,0.085754395,55.14705882
14.131,0.085754395,55.14705882
14.132,0.085754395,55.14705882
14.133,0.085449219,55.14705882
14.134,0.084838867,55.14705882
14.135,0.08392334,55.14705882
14.136,0.082702637,55.14705882
14.137,0.081176758,55.14705882
14.138,0.079345703,55.14705882
14.139,0.077209473,55.14705882
14.14,0.074768066,55.14705882
14.141,0.071716309,55.14705882
14.142,0.068054199,55.14705882
14.143,0.063781738,55.14705882
14.144,0.059509277,55.14705882
14.145,0.054626465,55.14705882
14.146,0.049438477,55.14705882
14.147,0.043945313,55.14705882
14.148,0.038452148,55.14705882
14.149,0.032653809,55.14705882
14.15,0.026855469,55.14705882
14.151,0.021057129,55.14705882
14.152,0.015258789,55.14705882
14.153,0.009765625,55.14705882
14.154,0.004882813,55.14705882
14.155,0,55.14705882
14.156,-0.004577637,55.14705882
14.157,-0.008850098,55.14705882
14.158,-0.012817383,55.14705882
14.159,-0.016479492,55.14705882
14.16,-0.019836426,55.14705882
14.161,-0.022888184,55.14705882
14.162,-0.025939941,55.14705882
14.163,-0.029296875,55.14705882
14.164,-0.032348633,55.14705882
14.165,-0.036010742,55.14705882
14.166,-0.039367676,55.14705882
14.167,-0.043029785,55.14705882
14.168,-0.046386719,55.14705882
14.169,-0.049743652,55.14705882
14.17,-0.053405762,55.14705882
14.171,-0.056762695,55.14705882
14.172,-0.060424805,55.14705882
14.173,-0.064086914,55.14705882
14.174,-0.067443848,55.14705882
14.175,-0.070800781,55.14705882
14.176,-0.073852539,55.14705882
14.177,-0.076599121,55.14705882
14.178,-0.079040527,55.14705882
14.179,-0.081481934,55.14705882
14.18,-0.083007813,55.14705882
14.181,-0.084228516,55.14705882
14.182,-0.084533691,55.14705882
14.183,-0.084533691,55.14705882
14.184,-0.08392334,55.14705882
14.185,-0.082702637,55.14705882
14.186,-0.081176758,55.14705882
14.187,-0.079650879,55.14705882
14.188,-0.078125,55.14705882
14.189,-0.076599121,55.14705882
14.19,-0.075378418,55.14705882
14.191,-0.075073242,55.14705882
14.192,-0.074768066,55.14705882
14.193,-0.075073242,55.14705882
14.194,-0.07598877,55.14705882
14.195,-0.076904297,55.14705882
14.196,-0.078125,55.14705882
14.197,-0.079345703,55.14705882
14.198,-0.080871582,55.14705882
14.199,-0.082092285,55.14705882
14.2,-0.08392334,55.14705882
14.201,-0.085754395,55.14705882
14.202,-0.087585449,55.14705882
14.203,-0.089111328,55.14705882
14.204,-0.090637207,55.14705882
14.205,-0.09185791,55.14705882
14.206,-0.092773438,55.14705882
14.207,-0.093078613,55.14705882
14.208,-0.093078613,55.14705882
14.209,-0.092468262,55.14705882
14.21,-0.091552734,55.14705882
14.211,-0.090637207,55.14705882
14.212,-0.08972168,55.14705882
14.213,-0.088500977,55.14705882
14.214,-0.087585449,55.14705882
14.215,-0.086364746,55.14705882
14.216,-0.085144043,55.14705882
14.217,-0.084228516,55.14705882
14.218,-0.083007813,55.14705882
14.219,-0.082092285,55.14705882
14.22,-0.081176758,55.14705882
14.221,-0.08026123,55.14705882
14.222,-0.079345703,55.14705882
14.223,-0.078735352,55.14705882
14.224,-0.078125,55.14705882
14.225,-0.077514648,55.14705882
14.226,-0.076904297,55.14705882
14.227,-0.07598877,55.14705882
14.228,-0.075378418,55.14705882
14.229,-0.074768066,55.14705882
14.23,-0.073852539,55.14705882
14.231,-0.073547363,55.14705882
14.232,-0.072937012,55.14705882
14.233,-0.072631836,55.14705882
14.234,-0.072631836,55.14705882
14.235,-0.072631836,55.14705882
14.236,-0.072937012,55.14705882
14.237,-0.072937012,55.14705882
14.238,-0.072937012,55.14705882
14.239,-0.073242188,55.14705882
14.24,-0.073242188,55.14705882
14.241,-0.073242188,55.14705882
14.242,-0.072937012,55.14705882
14.243,-0.07232666,55.14705882
14.244,-0.071411133,55.14705882
14.245,-0.07019043,55.14705882
14.246,-0.069274902,55.14705882
14.247,-0.068054199,55.14705882
14.248,-0.066833496,55.14705882
14.249,-0.065612793,55.14705882
14.25,-0.06439209,55.14705882
14.251,-0.062866211,55.14705882
14.252,-0.061645508,55.14705882
14.253,-0.060424805,55.14705882
14.254,-0.059204102,55.14705882
14.255,-0.057983398,55.14705882
14.256,-0.056762695,55.14705882
14.257,-0.056152344,55.14705882
14.258,-0.055847168,55.14705882
14.259,-0.056152344,55.14705882
14.26,-0.056762695,55.14705882
14.261,-0.057373047,55.14705882
14.262,-0.057983398,55.14705882
14.263,-0.05859375,55.14705882
14.264,-0.059204102,55.14705882
14.265,-0.059814453,55.14705882
14.266,-0.060424805,55.14705882
14.267,-0.061035156,55.14705882
14.268,-0.061950684,55.14705882
14.269,-0.062561035,55.14705882
14.27,-0.063171387,55.14705882
14.271,-0.063476563,55.14705882
14.272,-0.063171387,55.14705882
14.273,-0.062866211,55.14705882
14.274,-0.062255859,55.14705882
14.275,-0.061645508,55.14705882
14.276,-0.06072998,55.14705882
14.277,-0.059509277,55.14705882
14.278,-0.05859375,55.14705882
14.279,-0.057067871,55.14705882
14.28,-0.055847168,55.14705882
14.281,-0.054626465,55.14705882
14.282,-0.053405762,55.14705882
14.283,-0.052185059,55.14705882
14.284,-0.050964355,55.14705882
14.285,-0.049743652,55.14705882
14.286,-0.048522949,55.14705882
14.287,-0.047302246,55.14705882
14.288,-0.046386719,55.14705882
14.289,-0.045776367,55.14705882
14.29,-0.045166016,55.14705882
14.291,-0.044555664,55.14705882
14.292,-0.043945313,55.14705882
14.293,-0.043640137,55.14705882
14.294,-0.043029785,55.14705882
14.295,-0.042724609,55.14705882
14.296,-0.042724609,55.14705882
14.297,-0.042419434,55.14705882
14.298,-0.042419434,55.14705882
14.299,-0.042724609,55.14705882
14.3,-0.043029785,55.14705882
14.301,-0.043640137,55.14705882
14.302,-0.044250488,55.14705882
14.303,-0.045166016,55.14705882
14.304,-0.046081543,55.14705882
14.305,-0.04699707,55.14705882
14.306,-0.047607422,55.14705882
14.307,-0.047912598,55.14705882
14.308,-0.047912598,55.14705882
14.309,-0.047607422,55.14705882
14.31,-0.04699707,55.14705882
14.311,-0.046081543,55.14705882
14.312,-0.045166016,55.14705882
14.313,-0.043945313,55.14705882
14.314,-0.042724609,55.14705882
14.315,-0.041809082,55.14705882
14.316,-0.04119873,55.14705882
14.317,-0.040893555,55.14705882
14.318,-0.040588379,55.14705882
14.319,-0.040283203,55.14705882
14.32,-0.039978027,55.14705882
14.321,-0.039367676,55.14705882
14.322,-0.038757324,55.14705882
14.323,-0.038146973,55.14705882
14.324,-0.038146973,55.14705882
14.325,-0.038452148,55.14705882
14.326,-0.038757324,55.14705882
14.327,-0.0390625,55.14705882
14.328,-0.039672852,55.14705882
14.329,-0.039978027,55.14705882
14.33,-0.040283203,55.14705882
14.331,-0.040283203,55.14705882
14.332,-0.039672852,55.14705882
14.333,-0.0390625,55.14705882
14.334,-0.038146973,55.14705882
14.335,-0.037231445,55.14705882
14.336,-0.036315918,55.14705882
14.337,-0.035400391,55.14705882
14.338,-0.034484863,55.14705882
14.339,-0.034179688,55.14705882
14.34,-0.034179688,55.14705882
14.341,-0.034484863,55.14705882
14.342,-0.034179688,55.14705882
14.343,-0.034179688,55.14705882
14.344,-0.034484863,55.14705882
14.345,-0.034790039,55.14705882
14.346,-0.035400391,55.14705882
14.347,-0.036010742,55.14705882
14.348,-0.036315918,55.14705882
14.349,-0.03692627,55.14705882
14.35,-0.037231445,55.14705882
14.351,-0.037231445,55.14705882
14.352,-0.037231445,55.14705882
14.353,-0.03692627,55.14705882
14.354,-0.036621094,55.14705882
14.355,-0.036315918,55.14705882
14.356,-0.036010742,55.14705882
14.357,-0.035705566,55.14705882
14.358,-0.035400391,55.14705882
14.359,-0.035095215,55.14705882
14.36,-0.034790039,55.14705882
14.361,-0.034484863,55.14705882
14.362,-0.034484863,55.14705882
14.363,-0.034484863,55.14705882
14.364,-0.034484863,55.14705882
14.365,-0.035095215,55.14705882
14.366,-0.035705566,55.14705882
14.367,-0.036315918,55.14705882
14.368,-0.037536621,55.14705882
14.369,-0.038452148,55.14705882
14.37,-0.039367676,55.14705882
14.371,-0.040283203,55.14705882
14.372,-0.04119873,55.14705882
14.373,-0.041809082,55.14705882
14.374,-0.042419434,55.14705882
14.375,-0.043029785,55.14705882
14.376,-0.043334961,55.14705882
